,ID,Age,Birthdate,Birthdate__precision
16018,Noah,21,2001-10-04,1
16019,NoahMost,,,
16020,noak,,,
16021,Noaphiel,36,1987-05-02,1
16022,Noaphiel,36,1987-05-02,1
16023,NoAtz,26,1997-02-23,1
16024,NoAtz,26,1997-02-23,1
16025,NoAtz,26,1997-02-23,1
16026,Noble,,,
16027,Noblese,,,
16028,Noblesse,28,1995-01-12,1
16029,Nobo,,,
16030,Nobo,,,
16031,Nobody,,,
16032,Nobody,,,
16033,Nobody,23,2000-01-23,1
16034,Nobody,23,2000-01-23,1
16035,Nobreak,,,
16036,NoBuho,,,
16037,Noch,20,2003-04-22,1
16038,Noch,20,2003-04-22,1
16039,Nocturnal,,,
16040,NoDuChan,,,
16041,NoDuChan,,,
16042,NoDuChan,,,
16043,Noel,,,
16044,Noel,,,
16045,Noel,,,
16046,Noel,29,1993-08-06,1
16047,Noel,29,1993-08-06,1
16048,Noemi,23,1999-12-02,1
16049,Noex,33,1990-01-25,1
16050,Noex,33,1990-01-25,1
16051,Noex,33,1990-01-25,1
16052,nofas,25,1998-03-10,1
16053,NoFe,34,1988-08-11,1
16054,Nogod,,,
16055,Nogod,,,
16056,Nogod,,,
16057,Nohan,20,2002-08-01,1
16058,Noi,,,
16059,noided,,,
16060,NoisyB,22,2000-10-04,1
16061,NoitacoL,,,
16062,noizR,31,1992-05-25,1
16063,NoJlhye,19,2003-11-10,1
16064,NoJlhye,19,2003-11-10,1
16065,Nojoy,,,
16066,Nojoy,,,
16067,Nojoy,,,
16068,Noki,,,
16069,Nolan,,,
16070,Nolan,,,
16071,nolasko,,,
16072,nolasko,,,
16073,NoLimit,30,1992-12-04,1
16074,Nolisio,,,
16075,Nolja,,,
16076,Noltey,25,1998-07-19,1
16077,Noma,22,2001-01-01,1
16078,Noma,22,2001-01-01,1
16079,Nomad,,,
16080,Nomad,21,2001-08-06,1
16081,Nomad,21,2001-08-06,1
16082,NOmaF,,,
16083,Nomai,,,
16084,Nomanz,24,1998-09-21,1
16085,Nomi,23,2000-04-05,1
16086,Nomi,23,2000-04-05,1
16087,Nomis,27,1996-01-11,1
16088,Nomis,27,1996-01-11,1
16089,NONAME,,,
16090,NONAME,,,
16091,NONAME,,,
16092,Noname,18,2005-06-21,1
16093,Noname,18,2005-06-21,1
16094,NoName,19,2003-08-15,1
16095,NonameD,,,
16096,NoNholy,25,1998-04-17,1
16097,Nonki,,,
16098,Nono,33,1989-11-23,1
16099,NonStop,,,
16100,NonStop,,,
16101,NonVerbal,25,1998-07-11,1
16102,NonVerbal,25,1998-07-11,1
16103,NooB,24,1998-08-15,1
16104,NooB,24,1998-08-15,1
16105,NooB,24,1998-08-15,1
16106,NooB,24,1998-08-15,1
16107,NooB,24,1998-08-15,1
16108,noob sleep early,18,2004-07-24,1
16109,Nooddled,,,
16110,Nooddled,,,
16111,Nooddled,,,
16112,Noodle,,,
16113,Noodle,,,
16114,Noodle,24,1998-08-13,1
16115,Noodle,24,1998-08-13,1
16116,Noodle,24,1998-08-13,1
16117,Noodle,24,1998-08-13,1
16118,Noodle,24,1998-08-13,1
16119,Noodles,,,
16120,Noodles,,,
16121,Noodles,,,
16122,Noodlez,,,
16123,Noodlz,,,
16124,Noonia,,,
16125,NooR,,,
16126,NooR,,,
16127,Nopayip,,,
16128,Noragano,,,
16129,Nord,,,
16130,Nordsen,,,
16131,Noregret,,,
16132,Noregret,,,
16133,NoRemorse,,,
16134,Nori,,,
16135,Normalize,,,
16136,Norman,,,
16137,Norman,,,
16138,Normology,24,1998-08-16,1
16139,NoRoo,,,
16140,nororin,29,1994-06-28,1
16141,NorthnLghts,26,1996-09-14,1
16142,NorthnLghts,26,1996-09-14,1
16143,NorthnLghts,26,1996-09-14,1
16144,NorthnLghts,26,1996-09-14,1
16145,NorthnLghts,26,1996-09-14,1
16146,NorthnLghts,26,1996-09-14,1
16147,NorthnLghts,26,1996-09-14,1
16148,NorthnLghts,26,1996-09-14,1
16149,Norwegian,,,
16150,Nosfeh,33,1989-11-28,1
16151,NOsFerus,23,1999-09-14,1
16152,Nostalgia,,,
16153,Nostalgia Lee,,,
16154,Nostrapangus,,,
16155,Nostrapangus,,,
16156,Not Support,,,
16157,notdefused,21,2002-06-07,1
16158,notdefused,21,2002-06-07,1
16159,Note,,,
16160,Notelei,,,
16161,Notfrost,,,
16162,Noth,,,
16163,Nothing,,,
16164,nothinghere,29,1994-05-04,1
16165,nothinghere,29,1994-05-04,1
16166,Noticed,20,2002-11-11,1
16167,NoticeMeSenpai,,,
16168,NoTiixX,22,2001-02-05,1
16169,NoTiixX,22,2001-02-05,1
16170,Notiko,21,2001-09-27,1
16171,NotKoba,,,
16172,Notorious GAD,,,
16173,Notorious Piero,,,
16174,Notorious Piero,,,
16175,Nottingham,26,1997-04-04,1
16176,Nottingham,26,1997-04-04,1
16177,NotVeryLegit,,,
16178,Noty,,,
16179,Notzu,,,
16180,Nou,,,
16181,Nova,,,
16182,Nova,,,
16183,Nova,,,
16184,Nova,,,
16185,Nova,,,
16186,Nova,,,
16187,Nova,,,
16188,Nova,25,1997-11-27,1
16189,Nova,25,1998-01-21,1
16190,Nova,25,1998-01-21,1
16191,Nova,25,1998-01-21,1
16192,Nova,31,1992-06-04,1
16193,Nova,31,1992-06-04,1
16194,Novais,22,2000-10-17,1
16195,Novais,22,2000-10-17,1
16196,Novarist,,,
16197,Nove,,,
16198,November,,,
16199,November,,,
16200,Novice,,,
16201,Noway,,,
16202,Noway,26,1997-03-05,1
16203,NoWay,30,1992-08-15,1
16204,NoWay,30,1992-08-15,1
16205,NoWay,30,1992-08-15,1
16206,NoWay,30,1992-08-15,1
16207,Nox,22,2000-07-27,1
16208,Nox,22,2000-07-27,1
16209,NoXe,25,1997-08-11,1
16210,Noxiak,29,1994-06-11,1
16211,Noxiak,29,1994-06-11,1
16212,Noxiak,29,1994-06-11,1
16213,Noxie,,,
16214,Noximien,,,
16215,Noxus,,,
16216,Noxus,,,
16217,Noy,26,1996-12-25,1
16218,Noy,26,1996-12-25,1
16219,Noy,26,1996-12-25,1
16220,Noy,26,1996-12-25,1
16221,Noy,26,1996-12-25,1
16222,Noyoustink,,,
16223,Noz2k,,,
16224,Nozpy,,,
16225,Nper,,,
16226,Nper,,,
16227,Nper,,,
16228,Nper,,,
16229,Nper,,,
16230,Npromsiri,,,
16231,NR,,,
16232,NR,,,
16233,nRated,32,1991-07-17,1
16234,nrmn,,,
16235,nrmn,,,
16236,Nsurr,,,
16237,Ntys,,,
16238,Nuance,25,1997-10-17,1
16239,Nuance,25,1997-10-17,1
16240,nubbypoohbear,33,1990-06-20,1
16241,nubbypoohbear,33,1990-06-20,1
16242,nubbypoohbear,33,1990-06-20,1
16243,nuc,20,2002-10-17,1
16244,nuc,20,2002-10-17,1
16245,nuc,20,2002-10-17,1
16246,nuc,20,2002-10-17,1
16247,nuc,20,2002-10-17,1
16248,Nuclear,26,1997-05-19,1
16249,Nuclear,26,1997-05-19,1
16250,Nuclex,21,2001-11-30,1
16251,Nuddle,,,
16252,Nufall,21,2001-12-02,1
16253,NugaARG,,,
16254,Nugget,,,
16255,Nugget,,,
16256,Nugget,,,
16257,Nugget,25,1997-12-26,1
16258,Nugget,25,1997-12-26,1
16259,Nugget,25,1997-12-26,1
16260,Nuggles,,,
16261,Nugu,18,2004-10-07,1
16262,Nugu,18,2004-10-07,1
16263,Nugu,18,2004-10-07,1
16264,Nuguri,24,1999-07-17,1
16265,Nukeduck,27,1996-05-21,1
16266,Nukeduck,27,1996-05-21,1
16267,Nukeduck,27,1996-05-21,1
16268,Nukeduck,27,1996-05-21,1
16269,Nukes,25,1997-11-24,1
16270,Nukes,25,1997-11-24,1
16271,Nukes,25,1997-11-24,1
16272,Nukes,25,1997-11-24,1
16273,Nukes,25,1997-11-24,1
16274,Nukez,,,
16275,NuL1,22,2000-11-08,1
16276,NuL1,22,2000-11-08,1
16277,NuL1,22,2000-11-08,1
16278,NuL1,22,2000-11-08,1
16279,Nulto,,,
16280,Numandiel,22,2000-11-23,1
16281,numb,,,
16282,numb,,,
16283,numb,,,
16284,Number1,,,
16285,Number1,,,
16286,Number1,,,
16287,Number99,22,2000-12-09,1
16288,Numen,,,
16289,numlocked,30,1993-01-28,1
16290,Nunak,,,
16291,Nunak,,,
16292,Nunak,,,
16293,Nunak,,,
16294,Nunjucks,19,2003-08-11,1
16295,NuNuzera,,,
16296,NuNuzera,,,
16297,NuNuzera,,,
16298,NuNuzera,,,
16299,Nuo,,,
16300,Nuokii,,,
16301,Nuokii,,,
16302,NuQ,20,2003-05-12,1
16303,Nurak,,,
16304,Nurak,,,
16305,Nurdistheword,,,
16306,Nuri21,,,
16307,Nuri21,,,
16308,Nuri21,,,
16309,Nurok,31,1991-08-13,1
16310,Nurtz,,,
16311,Nutri,27,1995-12-12,1
16312,Nutty,,,
16313,NwSunday,,,
16314,Nxi,23,1999-08-12,1
16315,Nyah,,,
16316,Nyah,,,
16317,Nyangi,26,1996-09-24,1
16318,Nyasha,,,
16319,NydusHerMain,31,1992-07-07,1
16320,Nyeong,,,
16321,Nyfas,27,1996-04-06,1
16322,Nyht,20,2003-05-02,1
16323,Nyjacky,34,1988-08-24,1
16324,Nyjcia,23,2000-03-28,1
16325,Nyken,,,
16326,Nym,,,
16327,Nym,,,
16328,Nyma,,,
16329,Nymaera,27,1996-06-28,1
16330,Nymp,,,
16331,Nyph,33,1990-03-11,1
16332,Nyph,33,1990-03-11,1
16333,Nyssh,,,
16334,Nyssh,,,
16335,Nysyli,29,1993-10-05,1
16336,Nysyli,29,1993-10-05,1
16337,Nyu,29,1994-05-10,1
16338,Nyx,,,
16339,Nyx,,,
16340,nyx,20,2003-03-17,1
16341,Nyxyvel,25,1997-08-05,1
16342,Nyxyvel,25,1997-08-05,1
16343,Nyzah,,,
16344,Nzq,29,1994-07-07,1
16345,Nzszzxs1,,,
16346,Nzszzxs1,,,
16347,O Pandas,25,1998-05-28,1
16348,O Pandas,25,1998-05-28,1
16349,Oaks,,,
16350,Oath,30,1993-01-30,1
16351,Oath,30,1993-01-30,1
16352,Oath,30,1993-01-30,1
16353,Obelisk,,,
16354,Obi,,,
16355,Obi,,,
16356,Obi,,,
16357,Obi,,,
16358,Obifox,,,
16359,Obituarist,,,
16360,Oblivio,25,1997-11-06,1
16361,Oblivion,,,
16362,Oblivion,,,
16363,Oblivion,,,
16364,Oblivion,,,
16365,Obsess,25,1997-08-23,1
16366,Obsessed,,,
16367,Obsolete,,,
16368,Obstinatus,20,2002-12-13,1
16369,Obvious,,,
16370,Obvious,,,
16371,Oc,,,
16372,Oc,,,
16373,Oc,,,
16374,Ocana,,,
16375,Occlumats,28,1994-08-08,1
16376,Ocean,,,
16377,Ocean,,,
16378,Oceann,21,2002-03-09,1
16379,Oceans11,,,
16380,Oceans11,,,
16381,ocelote,33,1990-06-15,1
16382,ocelote,33,1990-06-15,1
16383,ocelote,33,1990-06-15,1
16384,Ochre99,,,
16385,Octomalus,24,1999-01-05,1
16386,Oculus,19,2004-04-04,1
16387,Oda,19,2003-09-28,1
16388,Oda,19,2003-09-28,1
16389,Odd,,,
16390,OddEye,18,2005-01-01,1
16391,OddEye,18,2005-01-01,1
16392,Oddie,25,1997-08-28,1
16393,Oddie,25,1997-08-28,1
16394,OddOrange,25,1998-04-17,1
16395,OddOrange,25,1998-04-17,1
16396,OddOrange,25,1998-04-17,1
16397,OddTurtle,,,
16398,OddTurtle,,,
16399,OdduGi,26,1996-11-07,1
16400,Odessa,,,
16401,Odi11,21,2001-11-05,1
16402,oDin,36,1987-07-15,1
16403,odnes,23,2000-04-07,1
16404,odnes,23,2000-04-07,1
16405,Odo,,,
16406,Odo,,,
16407,Odoamne,28,1995-01-18,1
16408,Odstranovac,,,
16409,Odyceuz,,,
16410,Odyn,,,
16411,Oggy,,,
16412,Oggy,,,
16413,Ogierhaq,,,
16414,Oguzkhan,,,
16415,Oguzkhan,,,
16416,Oh my Cris,,,
16417,Oh4HO,,,
16418,Ohq,26,1996-09-05,1
16419,Ohq,26,1996-09-05,1
16420,Ohtori,,,
16421,OHwiN,21,2002-05-02,1
16422,Oisín Molloy,29,1993-07-27,1
16423,Oisín Molloy,29,1993-07-27,1
16424,Oisín Molloy,29,1993-07-27,1
16425,Oisín Molloy,29,1993-07-27,1
16426,Oisín Molloy,29,1993-07-27,1
16427,Okahra,,,
16428,Okahra,,,
16429,Okami,,,
16430,OkamuraTakashiX,30,1993-03-31,1
16431,OkamuraTakashiX,30,1993-03-31,1
16432,Okazuki,,,
16433,oki1,27,1996-01-03,1
16434,oki1,27,1996-01-03,1
16435,Oktopus,27,1995-10-06,1
16436,Olcham,16,2006-11-11,1
16437,OldB,,,
16438,OldB,,,
16439,OldB,,,
16440,Oleg,25,1998-02-13,1
16441,Olejka Carry,,,
16442,Oliver,,,
16443,Oliver,,,
16444,Oliver,,,
16445,Olleh,28,1994-11-27,1
16446,Olleh,28,1994-11-27,1
16447,Olleh,28,1994-11-27,1
16448,Ollie,,,
16449,Oltan,,,
16450,Olunn,,,
16451,Omar,,,
16452,Omar,,,
16453,OmarGod,26,1997-02-12,1
16454,Ombladon,,,
16455,Omega,,,
16456,OmegamonXL,26,1997-02-21,1
16457,Omena,25,1997-08-14,1
16458,Ominator,,,
16459,Ominator,,,
16460,Ominick,27,1995-11-10,1
16461,omly,,,
16462,omly,,,
16463,Omni,29,1993-09-08,1
16464,Omnibrag,29,1993-07-27,1
16465,OMO,,,
16466,OMON,20,2003-07-02,1
16467,OMON,20,2003-07-02,1
16468,OmulFinn,,,
16469,OmulFinn,,,
16470,OmulFinn,,,
16471,ON,20,2003-05-12,1
16472,ON,20,2003-05-12,1
16473,on1,,,
16474,On2TZ,,,
16475,On3Sh0t,,,
16476,On3Sh0t,,,
16477,OnAir,42,1980-09-14,1
16478,Onat,,,
16479,Onat,,,
16480,Onat,,,
16481,Oncan,22,2001-01-06,1
16482,Oncan,22,2001-01-06,1
16483,Oncan,22,2001-01-06,1
16484,Once,24,1998-07-31,1
16485,One Carry,,,
16486,One Gank Man,29,1994-05-07,1
16487,OneBadBrad,,,
16488,OneBadBrad,,,
16489,Onemaru,,,
16490,Oner,20,2002-12-24,1
16491,OneSECOND,,,
16492,Onesh0tiq,29,1993-09-02,1
16493,Onesh0tiq,29,1993-09-02,1
16494,Onesh0tiq,29,1993-09-02,1
16495,OneShot,,,
16496,OneShot,27,1995-07-30,1
16497,OneShot,27,1995-07-30,1
16498,OnFleek,25,1997-12-20,1
16499,Oni,,,
16500,Oni,,,
16501,Oni Akuma,,,
16502,Onier,23,1999-07-30,1
16503,Onier,23,1999-07-30,1
16504,Onii,,,
16505,Onii,,,
16506,Oniikhan,,,
16507,Onionbagel,,,
16508,Only,27,1996-04-09,1
16509,Only,27,1996-04-09,1
16510,Only Angel,,,
16511,Only Angel,,,
16512,Only35,23,2000-04-30,1
16513,Only35,23,2000-04-30,1
16514,Only35,23,2000-04-30,1
16515,Only35,23,2000-04-30,1
16516,OnlyBarrier,,,
16517,Onlyl,23,2000-01-03,1
16518,Onlyl,23,2000-01-03,1
16519,Onlyx,,,
16520,Onlyx,,,
16521,ONMETA,26,1997-02-20,1
16522,Onur,36,1987-04-06,1
16523,Onyoz,22,2000-10-31,1
16524,OnyyX,,,
16525,OPAL,27,1995-08-20,1
16526,Opeduy,,,
16527,Opelis,,,
16528,Opelis,,,
16529,OPG1,,,
16530,Ophelia,20,2003-02-05,1
16531,opqwid,,,
16532,opqwid,,,
16533,opqwid,,,
16534,Optimas,25,1998-04-25,1
16535,Optimistic Ego,,,
16536,Optimizer,,,
16537,Optimus,26,1996-12-15,1
16538,Optimus,26,1996-12-15,1
16539,Optimus Tom,34,1989-06-07,1
16540,Oqi,,,
16541,Oraces,22,2001-03-24,1
16542,Oran,,,
16543,Orange,,,
16544,Orange,,,
16545,Orange,,,
16546,Orbic,,,
16547,Orca,,,
16548,Orca,19,2003-10-09,1
16549,Örca,31,1992-05-06,1
16550,Orchid,29,1993-10-22,1
16551,Orchid,29,1993-10-22,1
16552,Ordin,,,
16553,ordno,,,
16554,ordno,,,
16555,Ori,,,
16556,Ori,,,
16557,Origini,,,
16558,Oriloler,,,
16559,Orion,,,
16560,Orion,,,
16561,ORION,19,2004-03-30,1
16562,Orion,24,1999-06-30,1
16563,Orion,27,1995-11-21,1
16564,Orion,27,1995-11-21,1
16565,Orion,27,1995-11-21,1
16566,Orlan,,,
16567,Orlan,,,
16568,Ormarus,26,1997-05-26,1
16569,Orome,25,1998-01-16,1
16570,Oronuke,,,
16571,Orre,23,1999-12-29,1
16572,Orre,23,1999-12-29,1
16573,Orre,23,1999-12-29,1
16574,Orrisot,21,2002-05-28,1
16575,Orthran,,,
16576,Ortiz,24,1998-08-06,1
16577,Orzecz,,,
16578,Os4,,,
16579,Osaft22,,,
16580,Osamu,,,
16581,Osas,,,
16582,Oscar,22,2000-11-15,1
16583,Oscar,22,2000-11-15,1
16584,Oscar,22,2000-11-15,1
16585,OscarBros,,,
16586,OscarBros,,,
16587,Oscarin,,,
16588,Oscarin,,,
16589,Oscarin,,,
16590,Oscarinin,20,2003-06-11,1
16591,Oscarinin,20,2003-06-11,1
16592,Oscarinin,20,2003-06-11,1
16593,Oscarinin,20,2003-06-11,1
16594,Oscure,23,2000-04-30,1
16595,Oshiro,22,2000-12-31,1
16596,Oshiro,22,2000-12-31,1
16597,Oshiro,22,2000-12-31,1
16598,Osito Felpuwu,,,
16599,Osman,26,1997-01-30,1
16600,Osman123,,,
16601,Osmo,,,
16602,Osmo,,,
16603,Osnofa,24,1999-04-21,1
16604,Oso de Oz,,,
16605,Oso de Oz,,,
16606,osolosta,,,
16607,OsOm,,,
16608,OsOm,,,
16609,Osu,22,2001-03-19,1
16610,Otchie,,,
16611,Otherness,,,
16612,Othkurik,,,
16613,Otkachalka,20,2002-11-22,1
16614,otter,,,
16615,Otter,,,
16616,OTTO,27,1996-03-08,1
16617,OTTO,27,1996-03-08,1
16618,OTTO,27,1996-03-08,1
16619,OTTO,27,1996-03-08,1
16620,OTTO,27,1996-03-08,1
16621,otto is gun,,,
16622,Out of Wit,24,1999-05-25,1
16623,Out of Wit,24,1999-05-25,1
16624,Outlandisch,28,1995-05-15,1
16625,Outlandisch,28,1995-05-15,1
16626,Outlaw,,,
16627,Ouzi,,,
16628,Ouzi,,,
16629,Ovale,30,1992-08-30,1
16630,Ovčák,22,2000-10-09,1
16631,Ovčák,22,2000-10-09,1
16632,Ovčák,22,2000-10-09,1
16633,Ovdovovac,,,
16634,Over,,,
16635,Overdoxe,,,
16636,Overload,,,
16637,Overload,,,
16638,Overload,25,1998-01-26,1
16639,Overpow,32,1991-04-15,1
16640,Overpow,32,1991-04-15,1
16641,Overture,,,
16642,Overture,,,
16643,Overwhelmed,18,2005-01-13,1
16644,Ovilee May,,,
16645,Ovilee May,,,
16646,Ovilee May,,,
16647,Ovilee May,,,
16648,Ovilee May,,,
16649,Ovr,,,
16650,OW,,,
16651,Owen,,,
16652,Owen,28,1994-09-10,1
16653,Owen,28,1994-09-10,1
16654,Owl,,,
16655,Owl,,,
16656,Owl,,,
16657,Owl,,,
16658,Owlonsky,17,2005-09-21,1
16659,owN,,,
16660,OWN3R,,,
16661,Own3r,,,
16662,Own3r,,,
16663,Own3r,,,
16664,Owner,,,
16665,Owner,,,
16666,Owner,,,
16667,Oxaciano,31,1991-08-13,1
16668,Oxidion,,,
16669,Oxydrean,31,1991-11-05,1
16670,Oz,,,
16671,Oz,,,
16672,Oz,,,
16673,Ozadin,,,
16674,Ozgur,,,
16675,Ozgur,,,
16676,Ozgur,,,
16677,OZikaDaLeste,30,1993-01-01,1
16678,OZikaDaLeste,30,1993-01-01,1
16679,Ozora,27,1995-12-13,1
16680,Ozora,27,1995-12-13,1
16681,OzoraVeki,26,1997-07-07,1
16682,OzoraVeki,26,1997-07-07,1
16683,OzoraVeki,26,1997-07-07,1
16684,Ozuka,,,
16685,Ozuka,,,
16686,P H C,20,2003-03-26,1
16687,P1atypus,24,1998-07-31,1
16688,P1ng,,,
16689,P1noy,27,1996-05-16,1
16690,P1noy,27,1996-05-16,1
16691,P1noy,27,1996-05-16,1
16692,P1noy,27,1996-05-16,1
16693,P1noy,27,1996-05-16,1
16694,P1noy,27,1996-05-16,1
16695,p1pEshA,,,
16696,P1ranha,,,
16697,P41NN,25,1998-06-03,1
16698,Pablizhino,,,
16699,Pablol,,,
16700,Pabu,23,1999-12-12,1
16701,Pacho,,,
16702,Pacho,,,
16703,Packs,,,
16704,Packs,,,
16705,Paclo,20,2003-03-15,1
16706,Pacman,27,1995-09-08,1
16707,Pacou,24,1999-01-28,1
16708,Pacts,,,
16709,Pad,30,1993-02-27,1
16710,Padawii,,,
16711,Padden,27,1995-10-27,1
16712,Padelius,27,1995-12-03,1
16713,Pades,,,
16714,PADO,,,
16715,PADO,,,
16716,Paduck,18,2005-02-12,1
16717,Paduck,18,2005-02-12,1
16718,Pahviboxi,,,
16719,Pain,,,
16720,Pain,,,
16721,pain,,,
16722,Pain,,,
16723,Pain,,,
16724,Pain,,,
16725,Pain,,,
16726,Pain,,,
16727,Pain,21,2002-02-08,1
16728,Painful,,,
16729,Painless,,,
16730,PainN,26,1997-07-19,1
16731,PainN,26,1997-07-19,1
16732,PainN,26,1997-07-19,1
16733,PainN,26,1997-07-19,1
16734,Painshell,,,
16735,Painshell,,,
16736,Paiva,,,
16737,Paixdia,,,
16738,Pak,22,2000-11-11,1
16739,Pak,22,2000-11-11,1
16740,Pake,23,1999-10-11,1
16741,Pako,,,
16742,Pako,,,
16743,Pako,,,
16744,Pal,,,
16745,Pal,,,
16746,Palacsinta,,,
16747,Paladin,,,
16748,Paladin,,,
16749,Paladin,,,
16750,Paladin,24,1999-06-16,1
16751,Palafox,24,1999-07-08,1
16752,Palafox,24,1999-07-08,1
16753,Palens,,,
16754,Palette,17,2005-12-23,1
16755,Palette,22,2000-09-30,1
16756,Palette,22,2000-09-30,1
16757,Palette,23,1999-11-06,1
16758,Palette,23,1999-11-06,1
16759,Palette,23,1999-11-06,1
16760,Palette,23,1999-11-06,1
16761,Palette,23,1999-11-06,1
16762,Palito,,,
16763,Palito,,,
16764,Pallet,20,2003-06-21,1
16765,Pampy,,,
16766,Pampy,,,
16767,Pampy,,,
16768,Pampy,,,
16769,Pan,,,
16770,Pan,,,
16771,Pan,,,
16772,Pan Stealer,,,
16773,Pan Stealer,,,
16774,Pan Stealer,,,
16775,Pan Stealer,,,
16776,Pancake,22,2000-10-18,1
16777,Pancake,22,2000-10-18,1
16778,Pancakes,24,1999-01-11,1
16779,Panchy,,,
16780,Panda,,,
16781,Panda,,,
16782,Panda,,,
16783,Panda,,,
16784,Panda,,,
16785,Panda,,,
16786,Panda,,,
16787,Panda,24,1999-07-21,1
16788,Panda,27,1996-05-28,1
16789,Panda,27,1996-05-28,1
16790,Panda,27,1996-05-28,1
16791,PanDa,31,1991-08-01,1
16792,PanDa,31,1991-08-01,1
16793,Panda,31,1991-11-12,1
16794,Panda,31,1991-11-12,1
16795,Pandabb,30,1993-06-09,1
16796,Pandabb,30,1993-06-09,1
16797,PandaC,,,
16798,Pandafox,27,1996-02-10,1
16799,Pandafox,27,1996-02-10,1
16800,Pandamaster,25,1998-01-26,1
16801,Pandamaster,25,1998-01-26,1
16802,Pandanie,,,
16803,PandaPaws,,,
16804,Pandar,28,1995-02-16,1
16805,Pandar,28,1995-02-16,1
16806,Pandar,28,1995-02-16,1
16807,Pandar,28,1995-02-16,1
16808,PandasLove,,,
16809,Panduro,,,
16810,PanG jin,22,2001-01-06,1
16811,PanG jin,22,2001-01-06,1
16812,PanikaWoW,,,
16813,Panj,24,1998-08-30,1
16814,Panj,24,1998-08-30,1
16815,Panky,27,1996-01-17,1
16816,Panky,31,1992-03-05,1
16817,Pann,,,
16818,Pann,,,
16819,Pann,,,
16820,Panoz,21,2001-08-16,1
16821,Pansy,,,
16822,Panther,,,
16823,Panther,,,
16824,Panther,,,
16825,Pantsu,,,
16826,Pantsu,,,
16827,Paolocannone,27,1995-09-12,1
16828,Paolocannone,27,1995-09-12,1
16829,Paolocannone,27,1995-09-12,1
16830,Paopao,,,
16831,Papace,,,
16832,Papace,,,
16833,Papajim,20,2003-07-03,1
16834,Paparotis,20,2003-01-28,1
16835,PapaSmithy,36,1987-01-26,1
16836,Papil,20,2002-12-19,1
16837,papillon,,,
16838,papillon,,,
16839,papillon,,,
16840,papillon,,,
16841,PapiSosa,,,
16842,Papiteero,,,
16843,papryze,,,
16844,Parad1sE,,,
16845,Paradox,,,
16846,Paradox,21,2002-01-04,1
16847,Paradox,21,2002-01-04,1
16848,Paradox,21,2002-01-04,1
16849,Paradox,21,2002-01-04,1
16850,Paradox,26,1997-05-04,1
16851,ParadoXical,,,
16852,ParadoXical,,,
16853,ParadoXical,,,
16854,Paragon,27,1995-07-27,1
16855,Paragxn,,,
16856,Paralisys,,,
16857,Paralysis,,,
16858,Paralyze,27,1995-12-02,1
16859,Paralyze,27,1995-12-02,1
16860,Parang,27,1996-07-04,1
16861,Paranoia,28,1995-07-03,1
16862,Paresz,22,2000-09-30,1
16863,Paris,25,1998-06-03,1
16864,Paris,25,1998-06-03,1
16865,Paris,25,1998-06-03,1
16866,Paris,25,1998-06-03,1
16867,Paris,25,1998-06-03,1
16868,Paris,25,1998-06-03,1
16869,Paris,25,1998-06-03,1
16870,Paris,25,1998-06-03,1
16871,Parlita,,,
16872,Parniwer,20,2002-10-14,1
16873,parol,,,
16874,Parr0t,,,
16875,Parr0t,,,
16876,Parramore,,,
16877,Parramore,,,
16878,Part,28,1995-02-12,1
16879,Part,28,1995-02-12,1
16880,Part,28,1995-02-12,1
16881,Parth,33,1989-12-05,1
16882,Parus,,,
16883,Parvadi,,,
16884,Parvadi,,,
16885,Parzival,,,
16886,Parzival J,,,
16887,pasa,27,1995-12-17,1
16888,pasa,27,1995-12-17,1
16889,Pasameelcelo,,,
16890,Pascho,22,2000-08-24,1
16891,Passion,,,
16892,Pastel,,,
16893,Pastelito,21,2002-06-06,1
16894,Pastelito,21,2002-06-06,1
16895,Pastelito,21,2002-06-06,1
16896,Paštikus,,,
16897,Paštikus,,,
16898,Pastrytime,,,
16899,Pastrytime,,,
16900,Pat,28,1994-10-28,1
16901,Pat,28,1994-10-28,1
16902,Pat,28,1994-10-28,1
16903,PatateVolante,24,1999-05-03,1
16904,PatateVolante,24,1999-05-03,1
16905,Patch,21,2001-09-22,1
16906,Patch,21,2001-09-22,1
16907,Patch,21,2001-09-22,1
16908,Patch,21,2001-09-22,1
16909,Pater,22,2000-09-17,1
16910,Patience,,,
16911,Patience,,,
16912,Patience,,,
16913,Patkica,,,
16914,Patkica,,,
16915,PATKUB,,,
16916,Patosh,21,2001-08-11,1
16917,Patosh,21,2001-08-11,1
16918,Patosh,21,2001-08-11,1
16919,Patoy,30,1993-03-04,1
16920,Patrão,,,
16921,Patrick,,,
16922,Patrik,23,2000-04-07,1
16923,Patrik,23,2000-04-07,1
16924,Patrik,23,2000-04-07,1
16925,Patrik,23,2000-04-07,1
16926,Patron,,,
16927,Patryk,,,
16928,Patryk,,,
16929,Pattarek,25,1997-12-08,1
16930,Patu,,,
16931,PaTwo,,,
16932,Paul,,,
16933,Paul Alrod,31,1992-03-23,1
16934,Paul Alrod,31,1992-03-23,1
16935,Paul227,20,2003-02-13,1
16936,Paulaeal,,,
16937,PAULOLAX,30,1992-12-26,1
16938,Paulopette,,,
16939,Paush,,,
16940,Pavelov,20,2003-01-25,1
16941,Pavelov,20,2003-01-25,1
16942,Pavkyn,23,2000-03-08,1
16943,Pawko,22,2001-05-15,1
16944,PawN,26,1997-01-26,1
